20200618_C_N1N_CD45_CGDA7928_34_S34	20200618_C_N1R_CD45_CGDA7928_33_S33	20200618_C_N2N_CD45_CGDA7928_36_S36	20200618_C_N2R_CD45_CGDA7928_35_S35	20200618_C_P2N_CD45_CGDA7928_40_S38	20200618_C_P2R_CD45_CGDA7928_39_S37	20200618_D_N1N_CD45_CGDA7928_42_S40	20200618_D_N1R_CD45_CGDA7928_41_S39	20200618_D_N2R_CD45_CGDA7928_43_S41	20200618_D_P1N_CD45_CGDA7928_46_S44	20200618_D_P1R_CD45_CGDA7928_45_S43	20200618_D_P2N_CD45_CGDA7928_48_S46	20200618_D_P2R_CD45_CGDA7928_47_S45
ACIN1	3363.47701472146	3511.02373963702	3558.28331732157	3666.52605357593	4019.70877329165	4456.22907613739	4583.44974513133	1255.45498511111	4678.25545951525	4955.61308332142	4316.45859716631	3853.20417197866	3388.57623339415
ACKR2	281.437807551298	36.0721617085995	53.4014954207525	0	7.77936450457329	69.5509554804052	0	152.414434988458	58.767579049868	16.5822756677979	60.9719951406957	29.9418330619993	24.4347500734062
ACKR3	6511.44745652776	2871.85034795832	843.525662360459	1409.20847818033	620.126484793128	2552.52006613087	534.950878878906	2432.34582847559	1780.83572878388	3743.44873200539	2974.17805708364	3856.30160298508	527.96513551467
ACLY	3928.32072638036	2791.47904029179	2624.30206067698	3135.88107980141	3675.19405951769	3476.55418894197	3565.16605463376	1549.2848752435	4473.4593507051	3287.43615114094	3235.10233040633	3028.25504727048	3729.79006477636
ACNAT2	0	1.26568988451226	0	1.84572164791137	0	0.993585078291503	1.1731378922783	4.71384850479766	0.89041786439194	0	0	0	0.872669645478793
ACO1	318.831642121051	253.770821844709	567.79957375943	387.601546061387	581.229662270261	254.357780042625	439.926709604364	102.133384270616	285.824134469813	228.835404215612	399.904556363975	374.78915177606	546.291198069725
ACO2	4926.14568042587	4758.99396576611	4067.23226347446	4441.72914569871	4304.21124660176	4026.00673723717	3869.00876873384	2089.80617046029	4448.52765050213	5160.40418781872	5014.94660032222	4723.58228478092	3496.78726943352
ACOD1	145.639145166406	103.786570530005	963.406570447862	1149.88458664878	463.427856915294	250.383439729459	561.933050401307	0	992.815918797013	137.632888042723	216.091923954525	59.8836661239985	536.691831969458
ACOT1	14.7607241722709	1.26568988451226	16.3473965573732	0	6.66802671820567	0.993585078291503	0	3.1425656698651	30.274207389326	9.12025161728887	16.1396457725371	1.03247700213791	2.61800893643638
ACOT11	9.84048278151392	68.9800987059183	19.6168758688479	41.5287370780058	101.131738559453	61.6022748540732	86.8122040285944	0	78.3567720664907	55.5506234871231	74.4216999511433	51.6238501068953	136.136464694692
ACOT13	57.0748001327807	41.1349212466485	22.8863551803225	21.2257989509807	20.004080154617	23.8460418789961	11.731378922783	111.561081280211	44.520893219597	48.9177132200039	30.4859975703479	80.5332061667566	20.0714018460122
ACOT2	715.403098216062	956.86155269127	644.087424360505	1028.06695788663	785.715814961902	1417.84590672197	1324.4726803822	197.981637201502	1020.41887259316	884.66440687702	1061.630033038	1507.41642312134	973.899324354333
ACOT3	109.229358874804	111.380709837079	170.012924196682	95.9775256913911	120.024480927702	79.4868062633202	84.4659282440378	3.1425656698651	73.904682744531	117.734157241365	130.01381316766	114.604947237308	183.260625550547
ACOT5	0	0	9.80843793442394	0	0	0	0	1.57128283493255	0	0	0.896646987363172	0	0
ACOT6	13.7766758941195	13.9225887296349	11.9880908087404	29.5315463665819	0	0	15.2507925996179	17.2841111842581	0	0	0	1.03247700213791	6.10868751835155
ACOT7	1613.83917616828	2683.89540010825	3762.08086107016	3423.81365687559	4349.77609584283	2982.74240503109	3472.48816114378	8000.97219547655	2873.37844839279	1576.14530222419	2357.28492977778	2846.53909489421	3570.96418929922
ACOT8	343.432849074836	392.363864198801	289.893832284085	198.415077150472	204.486152691641	192.755505188552	269.82171522401	119.417495454874	284.933716605421	410.411322777999	442.046964770044	367.561812761094	258.310215061723
ACOT9	1373.73139629934	1515.66363670343	683.321176098201	728.137190101034	502.324679438161	888.265059992603	543.162844124854	1959.38969516089	633.087101582669	1326.58205342384	897.543634350535	1548.71550320686	583.815992825313
ACOX1	1146.41624404637	784.094883455346	1982.39428919079	1441.50860701878	1873.71550781579	850.508827017526	1877.02062764529	617.514154128493	1565.35460560103	907.050479028548	1054.45685713909	606.064000254951	1468.70301334081
ACOX2	2.95214483445417	1.26568988451226	0	0	0	0	1.1731378922783	0	0	3.31645513355959	5.37988192417903	3.09743100641372	6.10868751835155
ACOX3	312.927352452143	394.895243967826	452.277971420659	386.678685237431	772.379761525491	382.530255142228	503.276155787392	289.11604162759	436.30475355205	344.082220106807	292.306917880394	318.002916658475	411.90007266599
ACOXL	65.9312346361432	50.6275953804905	138.407957519093	60.9088143810751	30.0061202319255	54.6471793060326	36.3672746606274	0	76.5759363377068	61.3544199708524	72.6284059764169	56.7862351175848	80.285607384049
ACP1	744.924546560603	866.364725948643	226.683898928909	413.441649132146	241.160299641772	439.164604604844	242.839543701609	609.65773995383	413.15388907786	1113.49981109263	572.957424925067	900.319945864254	264.418902580074
ACP2	314.895449008445	296.804277918125	747.620935890536	513.11061811936	487.877288215382	352.722702793483	734.384320566218	40.8533537082464	380.208428095358	248.734135016969	294.996858842484	278.768790577235	411.90007266599
ACP3	1156.25672682789	265.794875747575	311.69036102725	222.40945857332	138.917223295952	227.530982928754	126.698892366057	53.4236163877068	113.973486642168	178.259463428828	245.681274537509	139.384395288617	64.5775537654307
ACP4	10.8245310596653	13.2897437873788	37.0540988633793	19.3800773030694	31.1174580182931	23.8460418789961	105.582410305047	17.2841111842581	32.9454609825018	31.5063237688161	66.3518770648747	41.2990800855162	82.9036163204854
ACP5	3858.45329863161	6494.88764237467	7877.26548777958	9583.90965677978	3357.35145261656	6108.56106133616	3555.78095149554	4947.96964720261	5392.37058675759	4785.64475772649	5020.3264822464	3755.11885677556	3342.32474218378
ACP6	843.329374375743	591.710021009483	455.547450732134	572.173710852524	495.656652719955	464.004231562132	749.635113165836	84.8492730863578	516.442361347325	708.892284798362	633.929420065763	466.679604966333	473.859617494985
ACRBP	187.953221126916	96.8252761651881	110.07247015298	136.583401945441	66.6802671820567	88.4290719679437	117.31378922783	50.2810507178417	182.535662200348	63.0126475376322	109.390932458307	219.917601455374	79.4129377385702
ACSBG1	0	10.7583640183542	99.1742057813976	30.4544071905376	10.0020400773085	25.8332120355791	0	344.110940850229	0	0.829113783389897	5.37988192417903	16.5196320342065	142.245152213043
ACSF2	282.421855829449	204.40891634873	332.397063333256	432.821726435216	361.184780569474	214.614376910965	506.795569464227	6.28513133973021	296.509148842516	145.924025876622	238.508098638604	232.307325481029	334.232474218378
ACSL1	2259.3748466356	996.730784053406	1615.12277986848	1633.46365840156	1891.49691239768	1408.90364101735	2521.07333050607	449.38689079071	1776.38363946192	1481.62633091775	1410.42571112227	1216.25790851845	1788.10010358605
ACSL3	1577.42938987668	863.200501237363	846.795141671933	1273.54793705884	1165.79333789963	1122.7511384694	1597.81380928305	520.094618362675	1032.88472269465	1595.21491924216	1309.10460155023	1202.83570749066	841.253538241557
ACSL4	1237.93273391445	731.568753248088	1265.28849354069	1006.84115893565	1123.56250201766	754.131074423251	1549.71515569964	1387.44274324544	1221.65330994574	1077.01880462348	896.646987363172	928.196824921977	1565.56934398896
ACSL5	2339.08275716586	2844.63801544131	2452.10948360598	2023.83378693481	2704.99617201877	3018.51146784959	1718.64701218771	1594.85207745654	2202.00337864127	2644.04385523038	2782.29560178792	2443.87306406042	2215.70822987066
ACSL6	0.984048278151392	0.632844942256131	0	0	14.447391222779	10.9294358612065	0	0	0	0	0	3.09743100641372	18.3260625550547
ACSM3	72.819572583203	103.786570530005	30.51514024043	59.0630927331638	26.6721068728227	49.6792539145751	30.5015851992359	191.696505861771	6.23292505074358	44.7721443030545	44.8323493681586	347.944749720474	8.72669645478793
ACSM4	0	0	0	0	0	0	0	0	4.4520893219597	1.65822756677979	3.58658794945269	5.16238501068953	0
ACSS1	731.147870666484	1457.44190201587	1157.39567626202	1641.76940581716	1055.77089704923	2025.91997463637	1339.72347298182	619.085436963426	1015.9667832712	938.556802797364	1217.64660883919	1230.71258654838	1232.20953941606
ACSS2	874.818919276587	859.403431583826	460.996582917925	376.527216173919	393.413576374135	638.875205341436	419.983365435632	303.257587141983	652.676294599292	903.734023894988	928.029631920883	668.012620383225	309.797724144972
ACSS3	80.6919588084141	2.53137976902452	10.8982643715822	0	0	4.96792539145751	0	0	0	11.6075929674586	3.58658794945269	35.1042180726888	0
ACTA1	141.7029520538	17.7196583831717	29.4253138032718	61.8316752050308	86.6843473366738	37.7562329750771	11.731378922783	0	170.960229963252	29.8480962020363	11.6564108357212	22.7144940470339	40.1428036920245
ACTA2	1121.81503709259	370.847136162093	397.786649562749	498.344844936069	247.828326359978	183.813239483928	146.642236534788	21.9979596890557	330.34502768941	140.120229392893	238.508098638604	152.80659631641	374.375277910402
ACTB	110826.469230244	131376.078632604	243110.852816195	224922.408596951	339490.355641792	197082.568204511	200388.375931626	12617.4011645084	284975.566245047	96758.4076353844	143390.889572131	167128.084813065	266778.601301449
ACTG1	27986.3330306256	11411.4599987626	32317.7131674897	25612.1564472421	40569.3858913497	17426.4886881547	32135.7662831796	5391.07140665359	33012.2423223312	13706.9090670018	17894.3839268068	14849.0842447474	36343.2000556098
ACTG2	1005.69734027072	596.139935605275	743.261630141903	550.025051077587	353.405416064901	237.466833711669	161.893029134406	422.675082596856	1152.20071652317	227.177176648832	343.415796160095	235.404756487442	513.12975154153
ACTL6A	1031.28259550266	973.31552118993	595.045234688386	647.84829841689	579.006986697526	768.041265519332	647.572116537623	2638.18387985175	919.801653916874	1190.60739294789	880.507341590635	1177.02378243721	630.067484035689
ACTL6B	1.96809655630278	0	0	0	1.11133778636761	8.94226570462352	0	0	0.89041786439194	1.65822756677979	0	0	0
ACTL7B	0	5.06275953804905	0	0	0	0	8.21196524594812	0	0	0	0	0	0
ACTN1	2793.7130616718	642.970461332229	829.357918677402	950.546648674354	443.423776760677	474.933667423338	536.124016771185	172.841111842581	458.565200161849	451.867011947494	699.384650143274	614.323816272054	415.390751247906
ACTN2	9.84048278151392	40.5020763043924	27.2456609289554	0	1.11133778636761	19.8717015658301	30.5015851992359	0	0	31.5063237688161	5.37988192417903	10.3247700213791	0
ACTN3	1.96809655630278	13.9225887296349	0	53.5259277894297	11.1133778636761	7.94868062633202	19.9433441687312	0	0	0	7.17317589890538	15.4871550320686	5.23601787287276
ACTN4	19558.9435765371	10055.9061324499	13526.9257380078	10827.0031866481	14981.9446980218	11297.0623401744	13119.2010493483	1992.38663469448	13220.0340326271	8444.5238838261	11789.114589851	10010.8970127291	12104.8006524363
ACTR10	2278.07176392047	1949.79526709114	1299.07311309259	1292.92801436191	1065.77293712654	1478.45459649776	1007.72544946706	1334.01912685774	1351.65431814696	2478.2210985524	1839.02297108187	2115.54537738057	1195.55741430595
ACTR1A	3365.44511127776	3371.16500739841	4047.61538760561	3987.68162031251	4685.40010732585	3505.36815621242	3995.7076610999	875.204539057431	4534.00776548376	2902.72735564803	3656.52641446702	3207.90604564247	3590.16292149976
ACTR1B	3028.90060014998	1652.99098917301	2505.51097902674	1334.45675143992	2801.68255943275	1852.04258593536	2916.42080020386	1051.18821656988	1981.17974827207	1622.57567409403	2280.17328886455	1646.80081840996	1959.14335409989
ACTR2	6644.2939740782	8602.26130008759	12231.1221042266	11250.5963048437	13146.0146749425	12269.7821318218	11917.9078476553	23613.2384433664	12196.9439064408	10251.9919316161	8113.75858864935	9317.07246729246	12439.9057963002
ACTR3	6935.57226441101	12368.3215514538	11238.2902199755	10465.2417436575	12545.892270304	14384.1311784261	13835.9883015303	6450.11603739813	13986.6838138686	11719.5233282162	11965.7540463615	11847.6735995325	11881.3972231938
ACTR3B	13.7766758941195	3.79706965353679	0	0	1.11133778636761	1.98717015658301	0	0	0	10.7784791840687	8.06982288626855	3.09743100641372	0
ACTR5	578.620387553018	826.495494586507	777.046249693807	756.745875643661	686.806751975184	596.151046974902	782.482974149628	1574.42540060242	666.032562565171	764.442908285485	881.403988577998	796.039768648325	806.346752422405
ACTR6	565.82775993705	945.47034373066	286.624352972611	271.321082242971	115.579129782232	642.849545654602	109.101823981882	5241.79953733499	337.468370604545	800.094800971251	643.792536926758	743.383441539292	266.164241871032
ACTR8	729.179774110181	1029.00587610847	647.35690367198	797.351751897711	794.606517252843	891.245815227478	1061.68979251186	677.22290185593	715.89596297112	1237.86687860112	1072.38979688635	704.149315458052	601.269385734889
ACTRT3	5.90428966890835	0	3.26947931147465	0	0	5.96151046974902	15.2507925996179	0	3.56167145756776	11.6075929674586	6.27652891154221	5.16238501068953	0
ACVR1	118.085793378167	30.3765572282943	139.497783956252	78.4431700362331	60.0122404638511	37.7562329750771	117.31378922783	0	67.6717576937874	47.2594856532242	16.1396457725371	55.7537581154469	53.2328483742064
ACVR1B	39.3619311260557	80.3713076665287	68.6590655409676	67.3688401487649	83.3503339775709	72.5317107152797	205.299131148703	39.2820708733138	0	48.9177132200039	128.220519192934	58.8511891218606	94.2483217117097
ACVR1C	2.95214483445417	5.69560448030518	20.7067023060061	3.69144329582273	5.55668893183806	8.94226570462352	17.5970683841745	0	15.137103694663	14.9240481010182	10.7597638483581	7.22733901496534	22.6894107824486
ACVR2A	339.49665596223	291.10867343782	379.259600131059	299.006906961642	313.397255755667	316.953639974989	773.097871011402	320.541698326241	404.249710433941	360.664495774605	339.829208210642	214.755216444684	394.446679756415
ACVR2B	10.8245310596653	17.0868134409155	39.2337517376957	63.6773968529422	94.463711841247	32.7883075836196	66.8688598598633	0	7.12334291513552	8.29113783389897	7.17317589890538	29.9418330619993	96.8663306481461
ACVRL1	722.291436163121	162.641150159826	900.196637092686	437.436030554994	856.841433289429	245.415514338001	488.025363187774	56.5661820575719	358.838399349952	165.822756677979	201.745572156714	275.671359570821	736.533180784102
ACY1	751.812884507663	519.565697592284	628.82985424029	706.911391150054	602.345080211246	542.49745274716	549.028533586246	1751.9803609498	523.565704262461	581.208762156318	520.05525267064	494.556484024057	428.480795930087
ACY3	95.452682980685	24.048107805733	381.439253005375	353.455695575027	156.698627877833	138.108325882519	181.836373303137	111.561081280211	161.165633454941	55.5506234871231	93.2512866857699	61.9486201282743	267.036911516511
ACYP1	382.794780200891	461.976807846976	191.809452939846	139.351984417308	232.269597350831	354.709872950066	118.486927120109	1128.18107548157	215.481123182849	377.246771442403	364.038676869448	410.925846850886	280.999625844171
ACYP2	189.921317683219	25.9466426325014	20.7067023060061	38.7601546061387	13.3360534364113	42.7241583665346	45.7523777988538	81.7067074164927	24.9317002029743	57.2088510539029	60.0753481533325	111.507516230894	15.7080536186183
ADA	613.062077288317	511.338713342954	1158.48550269918	650.616880888757	952.416482917044	733.265787779129	908.008728623407	919.200458435543	932.267504018361	630.126475376322	702.074591105364	646.330603338329	1077.74701216631
ADAL	31.4895449008445	32.9079369973188	26.1558344917972	89.5174999237013	24.4494313000875	29.8075523487451	36.3672746606274	31.425656698651	49.8634004059486	63.8417613210221	59.1787011659694	58.8511891218606	54.1055180196852
ADAM10	1431.79024471027	1623.24727688698	814.100348557187	1112.97015369055	1033.54414132188	2230.59850076442	734.384320566218	493.382810168821	1600.97132017671	2294.15783863985	1599.6182254559	1544.58559519831	1087.34637826658
ADAM11	36.4097862916015	3.16422471128066	50.1320161092779	28.6086855426262	75.5709694729976	12.9166060177895	39.8866883374623	0	93.4938757611537	23.2151859349171	36.7625264818901	8.25981601710325	141.372482567565
ADAM15	1270.40632709345	543.613805398017	4268.85015434873	3180.17839935129	4579.82301762093	1265.82738974337	3236.68744479584	65.9938790671672	1661.51973495536	419.531574395288	763.943233233423	860.053342780875	3834.51042223382
ADAM17	2448.31211604066	1223.2892733811	1830.9084144258	1499.64883892799	1688.1220974924	1392.0126946864	2246.55906371295	543.663860886663	2137.89329240505	1741.96805890217	1483.05411709869	1436.17550997383	1538.51658497911
ADAM18	17.712869006725	15.8211235564033	34.8744459890629	53.5259277894297	50.0102003865426	0.993585078291503	83.2927903517595	50.2810507178417	22.2604466097985	32.335437552206	28.6927035956215	40.2666030833783	22.6894107824486
ADAM19	1183.81007861612	1543.5088141627	2671.16459747479	2025.67950858273	3350.68342589835	2027.90714479296	4419.21044021237	2147.9436353528	2920.57059520556	2000.65155931982	2251.48058526893	1408.2986309161	3050.85308059386
